database,batch_time,batch_cpu,batch_memory,batch_time_per_record,number of records inserted
Neo4j,4.0672454833984375,12.9,11596.78515625,0.004067245483398437,1000
Neo4j,4.717609405517578,13.5,11599.390625,0.004717609405517578,1000
Neo4j,3.658328056335449,13.3,11615.796875,0.003658328056335449,1000
Neo4j,5.106048822402954,14.0,11601.9140625,0.005106048822402954,1000
Neo4j,4.54357385635376,13.9,11602.19921875,0.00454357385635376,1000
Neo4j,4.040893793106079,14.3,11581.453125,0.004040893793106079,1000
Neo4j,3.2600646018981934,22.7,11633.7109375,0.003260064601898193,1000
Neo4j,3.2632200717926025,17.6,11610.6328125,0.0032632200717926025,1000
Neo4j,4.239236354827881,13.5,11601.203125,0.004239236354827881,1000
Neo4j,4.325496435165405,13.4,11598.60546875,0.004325496435165405,1000
Neo4j,2.698317766189575,11.2,11598.5625,0.0026983177661895753,1000
Neo4j,4.221397161483765,13.3,11598.44921875,0.004221397161483765,1000
Neo4j,3.762160301208496,16.1,11661.125,0.003762160301208496,1000
Neo4j,2.982109308242798,25.8,11871.0703125,0.0029821093082427978,1000
Neo4j,3.700120210647583,15.1,11716.98828125,0.003700120210647583,1000
Neo4j,3.9184670448303223,13.9,11715.58203125,0.003918467044830322,1000
Neo4j,2.956688165664673,11.2,11716.4765625,0.002956688165664673,1000
Neo4j,3.6127936840057373,12.7,11713.9921875,0.0036127936840057375,1000
Neo4j,4.67402720451355,14.0,11703.96484375,0.00467402720451355,1000
Neo4j,3.9457004070281982,12.9,11690.5234375,0.003945700407028198,1000
Neo4j,28.02897620201111,6.6,11669.125,0.02802897620201111,1000
Neo4j,4.334235668182373,13.3,11672.0234375,0.004334235668182373,1000
Neo4j,3.0388755798339844,26.4,11589.3828125,0.0030388755798339846,1000
Neo4j,3.1848130226135254,17.2,11635.078125,0.0031848130226135255,1000
Neo4j,2.8508331775665283,29.1,11780.9375,0.0028508331775665284,1000
Neo4j,2.9322738647460938,30.4,11759.921875,0.0029322738647460937,1000
Neo4j,4.3501996994018555,14.1,11770.23828125,0.004350199699401856,1000
Neo4j,4.869485855102539,14.2,11785.796875,0.004869485855102539,1000
Neo4j,4.095858335494995,13.4,11773.87890625,0.0040958583354949955,1000
Neo4j,4.650479078292847,14.0,11772.609375,0.004650479078292847,1000
Neo4j,3.754038095474243,14.5,11751.875,0.003754038095474243,1000
Neo4j,3.7740912437438965,14.3,11734.14453125,0.0037740912437438964,1000
Neo4j,4.3995912075042725,14.3,11748.75390625,0.004399591207504273,1000
Neo4j,3.959592580795288,13.0,11735.7109375,0.003959592580795288,1000
Neo4j,3.1553354263305664,12.1,11732.73828125,0.0031553354263305663,1000
Neo4j,3.4917259216308594,12.3,11733.73046875,0.0034917259216308595,1000
Neo4j,3.072153329849243,11.9,11732.68359375,0.003072153329849243,1000
Neo4j,3.609649896621704,12.6,11732.2109375,0.003609649896621704,1000
Neo4j,3.4969446659088135,13.0,11749.015625,0.0034969446659088134,1000
Neo4j,3.002110719680786,17.6,11640.5546875,0.003002110719680786,1000
Neo4j,3.0249931812286377,24.2,11638.99609375,0.0030249931812286377,1000
Neo4j,4.662477254867554,13.6,11640.09375,0.004662477254867554,1000
Neo4j,4.088190078735352,13.1,11637.0546875,0.004088190078735352,1000
Neo4j,3.7591798305511475,13.3,11657.65625,0.0037591798305511475,1000
Neo4j,26.96296238899231,7.8,11748.49609375,0.02696296238899231,1000
Neo4j,3.7779924869537354,12.7,11727.98046875,0.0037779924869537356,1000
Neo4j,3.733971118927002,12.4,11719.59765625,0.003733971118927002,1000
Neo4j,4.0802106857299805,13.1,11717.09765625,0.0040802106857299805,1000
Neo4j,3.0274510383605957,28.3,11621.68359375,0.0030274510383605955,1000
Neo4j,2.7416117191314697,31.8,11773.3203125,0.00274161171913147,1000
Neo4j,3.1244688034057617,16.0,11749.05859375,0.0031244688034057617,1000
Neo4j,4.46150541305542,13.4,11748.4609375,0.00446150541305542,1000
Neo4j,4.572252035140991,13.6,11749.8203125,0.004572252035140991,1000
Neo4j,3.7480831146240234,14.5,11765.265625,0.0037480831146240235,1000
Neo4j,4.272142171859741,13.7,11752.80859375,0.004272142171859741,1000
Neo4j,3.5735325813293457,12.9,11745.5625,0.0035735325813293457,1000
Neo4j,4.5794267654418945,15.5,11722.67578125,0.004579426765441895,1000
Neo4j,3.54083251953125,14.6,11703.9765625,0.00354083251953125,1000
Neo4j,3.879133939743042,13.6,11717.6953125,0.003879133939743042,1000
Neo4j,2.9280717372894287,11.4,11717.26171875,0.0029280717372894287,1000
Neo4j,3.647766590118408,12.5,11673.23046875,0.0036477665901184083,1000
Neo4j,3.516752004623413,12.7,11480.3671875,0.003516752004623413,1000
Neo4j,2.997262954711914,48.7,11745.828125,0.0029972629547119142,1000
Neo4j,2.689253330230713,20.5,11755.8359375,0.002689253330230713,1000
Neo4j,3.772052764892578,13.3,11773.40234375,0.0037720527648925782,1000
Neo4j,4.479905366897583,13.2,11760.55078125,0.004479905366897583,1000
Neo4j,4.23121976852417,13.4,11759.6875,0.00423121976852417,1000
Neo4j,4.4585442543029785,14.0,11760.2265625,0.004458544254302979,1000
Neo4j,45.06820201873779,8.3,11723.39453125,0.04506820201873779,1000
Neo4j,15.374176740646362,10.8,11628.31640625,0.015374176740646362,1000
Neo4j,4.20680570602417,13.3,11619.37109375,0.00420680570602417,1000
Neo4j,3.474888324737549,13.0,11637.23046875,0.0034748883247375487,1000
Neo4j,3.6044511795043945,12.3,11620.828125,0.0036044511795043947,1000
Neo4j,3.863445281982422,18.1,11607.23046875,0.003863445281982422,1000
Neo4j,3.6418912410736084,12.5,11601.61328125,0.0036418912410736085,1000
Neo4j,4.152403831481934,15.2,11477.828125,0.0041524038314819335,1000
Neo4j,2.8439202308654785,26.0,11574.0546875,0.0028439202308654784,1000
Neo4j,3.016773223876953,16.1,11609.8203125,0.003016773223876953,1000
Neo4j,4.163131952285767,13.5,11591.66015625,0.004163131952285766,1000
Neo4j,3.4819068908691406,12.8,11594.24609375,0.0034819068908691405,1000
Neo4j,3.6540632247924805,12.8,11592.62890625,0.0036540632247924806,1000
Neo4j,3.2351787090301514,11.8,11591.6953125,0.0032351787090301514,1000
Neo4j,3.584698438644409,13.4,11604.5703125,0.0035846984386444093,1000
Neo4j,3.174647092819214,16.7,11738.484375,0.0031746470928192137,1000
Neo4j,2.850423812866211,25.0,11740.46484375,0.002850423812866211,1000
Neo4j,3.3569746017456055,12.8,11716.62890625,0.0033569746017456056,1000
Neo4j,3.3920505046844482,12.4,11714.234375,0.003392050504684448,1000
Neo4j,4.384703874588013,13.2,11715.21484375,0.0043847038745880125,1000
Neo4j,2.9658286571502686,13.0,11730.20703125,0.0029658286571502684,1000
Neo4j,3.137777090072632,11.9,11716.578125,0.0031377770900726317,1000
Neo4j,2.6796762943267822,10.6,11718.07421875,0.0026796762943267823,1000
Neo4j,27.762916803359985,6.2,11658.76953125,0.027762916803359985,1000
Neo4j,3.410095453262329,12.2,11658.78515625,0.0034100954532623293,1000
Neo4j,3.439523458480835,18.8,11617.93359375,0.0034395234584808348,1000
Neo4j,3.320030927658081,22.1,11597.6875,0.003320030927658081,1000
Neo4j,2.92537260055542,11.6,11591.6875,0.00292537260055542,1000
Neo4j,2.788435697555542,11.4,11570.23828125,0.002788435697555542,1000
Neo4j,4.030620098114014,12.9,11572.25,0.004030620098114014,1000
Neo4j,4.364098310470581,13.7,11572.76171875,0.004364098310470581,1000
Neo4j,3.167766809463501,12.1,11592.13671875,0.003167766809463501,1000
Neo4j,3.2773075103759766,12.3,11606.39453125,0.0032773075103759764,1000
Neo4j,3.283323287963867,12.3,11604.10546875,0.003283323287963867,1000
Neo4j,3.478168249130249,13.6,11581.07421875,0.003478168249130249,1000
Neo4j,2.9688968658447266,39.1,11790.70703125,0.0029688968658447266,1000
Neo4j,2.8036623001098633,23.5,11715.4375,0.0028036623001098633,1000
Neo4j,3.187502384185791,12.4,11761.9765625,0.003187502384185791,1000
Neo4j,3.037313461303711,11.4,11744.23828125,0.0030373134613037108,1000
Neo4j,3.3431341648101807,13.5,11744.28125,0.0033431341648101805,1000
Neo4j,3.7472317218780518,13.1,11714.21484375,0.003747231721878052,1000
Neo4j,3.2069218158721924,12.2,11715.96484375,0.0032069218158721925,1000
Neo4j,3.7201015949249268,13.0,11714.9375,0.0037201015949249266,1000
Neo4j,3.6454274654388428,13.5,11729.59375,0.003645427465438843,1000
Neo4j,3.3846707344055176,14.7,11700.86328125,0.0033846707344055175,1000
Neo4j,2.67999005317688,25.2,11627.7578125,0.0026799900531768797,1000
Neo4j,2.9146182537078857,16.2,11567.6171875,0.0029146182537078858,1000
Neo4j,3.4451520442962646,12.2,11570.09765625,0.0034451520442962645,1000
Neo4j,3.4089484214782715,12.2,11568.47265625,0.0034089484214782713,1000
Neo4j,3.012968063354492,12.7,11606.62109375,0.003012968063354492,1000
Neo4j,4.066217422485352,12.8,11595.21484375,0.004066217422485352,1000
Neo4j,3.3158621788024902,12.3,11593.4921875,0.0033158621788024903,1000
Neo4j,2.812115430831909,22.3,11755.1875,0.0028121154308319092,1000
Neo4j,2.7312729358673096,20.1,11732.984375,0.0027312729358673097,1000
Neo4j,3.016033172607422,11.3,11732.859375,0.003016033172607422,1000
Neo4j,3.0852437019348145,13.2,11718.828125,0.0030852437019348146,1000
Neo4j,26.83187484741211,9.1,11741.6796875,0.026831874847412108,1000
Neo4j,3.284722328186035,15.7,11730.05859375,0.003284722328186035,1000
Neo4j,3.707737445831299,12.8,11746.28125,0.003707737445831299,1000
Neo4j,3.371128559112549,12.4,11745.6875,0.003371128559112549,1000
Neo4j,3.4009153842926025,12.9,11759.4921875,0.0034009153842926025,1000
Neo4j,2.8585541248321533,11.6,11736.54296875,0.0028585541248321534,1000
Neo4j,3.5799410343170166,12.7,11714.90625,0.003579941034317017,1000
Neo4j,3.0687875747680664,11.8,11713.3359375,0.0030687875747680664,1000
Neo4j,3.1106109619140625,13.6,11719.2734375,0.0031106109619140625,1000
Neo4j,3.9312427043914795,15.2,11698.671875,0.00393124270439148,1000
Neo4j,3.175278902053833,12.7,11714.53125,0.003175278902053833,1000
Neo4j,4.015894651412964,13.1,11704.3203125,0.004015894651412964,1000
Neo4j,3.0647754669189453,12.1,11676.36328125,0.0030647754669189454,1000
Neo4j,3.2977540493011475,12.4,11679.12109375,0.0032977540493011473,1000
Neo4j,3.6502199172973633,12.7,11678.3203125,0.003650219917297363,1000
Neo4j,3.1633660793304443,12.2,11704.22265625,0.0031633660793304445,1000
Neo4j,3.8363587856292725,14.3,11522.69140625,0.0038363587856292724,1000
Neo4j,2.87416934967041,25.3,11595.609375,0.00287416934967041,1000
Neo4j,3.157749652862549,15.8,11579.65625,0.003157749652862549,1000
Neo4j,4.331455945968628,13.2,11577.578125,0.004331455945968628,1000
Neo4j,3.5222229957580566,12.5,11574.671875,0.0035222229957580565,1000
Neo4j,3.097012519836426,12.0,11580.296875,0.0030970125198364258,1000
Neo4j,3.6421656608581543,12.9,11620.01171875,0.0036421656608581544,1000
Neo4j,3.711629867553711,12.8,11610.28515625,0.003711629867553711,1000
Neo4j,3.6103551387786865,13.0,11610.8125,0.0036103551387786864,1000
Neo4j,2.833836793899536,28.9,11785.49609375,0.002833836793899536,1000
Neo4j,3.4055087566375732,15.9,11737.21484375,0.003405508756637573,1000
Neo4j,3.466320276260376,12.6,11738.3203125,0.003466320276260376,1000
Neo4j,3.8467624187469482,13.4,11754.1953125,0.0038467624187469482,1000
Neo4j,4.231192588806152,13.3,11733.65234375,0.004231192588806152,1000
Neo4j,4.180920839309692,13.4,11720.37109375,0.004180920839309692,1000
Neo4j,3.4225926399230957,11.8,11712.1171875,0.0034225926399230958,1000
Neo4j,27.660226106643677,7.8,11617.359375,0.027660226106643676,1000
Neo4j,5.070002794265747,13.4,11602.77734375,0.0050700027942657475,1000
Neo4j,3.5640010833740234,12.6,11600.61328125,0.0035640010833740236,1000
Neo4j,4.179682731628418,13.8,11580.59765625,0.004179682731628418,1000
Neo4j,3.577014684677124,20.9,11625.671875,0.003577014684677124,1000
Neo4j,3.035489082336426,21.5,11646.7734375,0.0030354890823364256,1000
Neo4j,4.624522924423218,13.7,11607.828125,0.0046245229244232175,1000
Neo4j,4.341124534606934,13.1,11605.15625,0.004341124534606933,1000
Neo4j,3.798036575317383,12.9,11607.98828125,0.003798036575317383,1000
Neo4j,3.4905099868774414,12.9,11636.5703125,0.0034905099868774415,1000
Neo4j,3.9173989295959473,13.0,11653.24609375,0.003917398929595947,1000
Neo4j,3.14855694770813,24.8,11802.71484375,0.0031485569477081297,1000
Neo4j,3.029008626937866,17.9,11759.19140625,0.0030290086269378663,1000
Neo4j,4.772004127502441,14.5,11760.84765625,0.004772004127502442,1000
Neo4j,5.239813804626465,14.1,11729.36328125,0.005239813804626465,1000
Neo4j,3.9851362705230713,13.5,11746.12890625,0.003985136270523071,1000
Neo4j,4.062370538711548,13.1,11735.390625,0.004062370538711548,1000
Neo4j,4.3519275188446045,13.7,11732.12109375,0.004351927518844605,1000
Neo4j,4.794274806976318,15.4,11709.7890625,0.0047942748069763185,1000
Neo4j,3.9544992446899414,12.9,11709.828125,0.003954499244689941,1000
Neo4j,4.299414396286011,14.2,11725.8671875,0.004299414396286011,1000
Neo4j,4.30185866355896,14.1,11741.4921875,0.00430185866355896,1000
Neo4j,4.859691858291626,13.8,11740.3125,0.004859691858291626,1000
Neo4j,4.808049440383911,13.6,11740.828125,0.004808049440383911,1000
Neo4j,3.376751184463501,13.9,11549.265625,0.0033767511844635008,1000
Neo4j,2.9714996814727783,29.5,11677.05078125,0.0029714996814727782,1000
Neo4j,3.3934109210968018,12.0,11621.16015625,0.0033934109210968016,1000
Neo4j,4.478836297988892,13.8,11648.53515625,0.004478836297988891,1000
Neo4j,3.6377272605895996,12.4,11615.9375,0.0036377272605895997,1000
Neo4j,4.651320695877075,14.5,11660.0546875,0.004651320695877075,1000
Neo4j,3.5784692764282227,12.7,11633.11328125,0.0035784692764282227,1000
Neo4j,4.298959016799927,13.7,11643.8515625,0.004298959016799927,1000
Neo4j,29.108148097991943,9.1,11758.55859375,0.029108148097991945,1000
Neo4j,4.783733129501343,15.6,11773.4140625,0.004783733129501343,1000
Neo4j,3.563035726547241,18.9,11630.6875,0.003563035726547241,1000
Neo4j,2.879819631576538,24.3,11634.2734375,0.002879819631576538,1000
Neo4j,3.982211112976074,12.8,11631.28125,0.003982211112976074,1000
Neo4j,3.795708179473877,13.1,11637.0859375,0.003795708179473877,1000
Neo4j,4.74605393409729,14.5,11660.46875,0.00474605393409729,1000
Neo4j,4.661503553390503,13.5,11646.22265625,0.004661503553390503,1000
Neo4j,3.6013669967651367,12.6,11645.51953125,0.0036013669967651365,1000
Neo4j,3.058828830718994,25.8,11812.23828125,0.003058828830718994,1000
Neo4j,3.4294254779815674,17.8,11732.74609375,0.0034294254779815674,1000
Neo4j,2.832397937774658,11.2,11738.26953125,0.0028323979377746582,1000
Neo4j,4.111204385757446,14.2,11744.7890625,0.004111204385757446,1000
Neo4j,2.8363864421844482,11.7,11755.44140625,0.002836386442184448,1000
Neo4j,3.757429599761963,12.7,11755.74609375,0.003757429599761963,1000
Neo4j,3.4900076389312744,12.1,11754.2109375,0.0034900076389312745,1000
Neo4j,3.3192670345306396,12.1,11754.75,0.0033192670345306395,1000
Neo4j,3.575944662094116,12.5,11730.72265625,0.0035759446620941162,1000
Neo4j,2.8918256759643555,28.1,11647.69140625,0.0028918256759643554,1000
Neo4j,3.1303210258483887,33.6,11804.01953125,0.0031303210258483887,1000
Neo4j,3.501915693283081,15.8,11767.23046875,0.003501915693283081,1000
Neo4j,4.4181153774261475,13.2,11764.63671875,0.004418115377426148,1000
Neo4j,4.425696611404419,13.7,11756.75390625,0.004425696611404419,1000
Neo4j,4.398435115814209,14.1,11773.8515625,0.004398435115814209,1000
Neo4j,3.8081955909729004,13.1,11760.7421875,0.0038081955909729003,1000
Neo4j,4.076526165008545,13.3,11760.49609375,0.004076526165008545,1000
Neo4j,4.3271355628967285,16.8,11602.28125,0.0043271355628967285,1000
Neo4j,2.882977247238159,28.1,11665.234375,0.0028829772472381593,1000
Neo4j,4.002668142318726,15.2,11649.86328125,0.004002668142318725,1000
Neo4j,3.828734874725342,12.7,11634.76171875,0.003828734874725342,1000
Neo4j,5.204548358917236,14.7,11605.3984375,0.005204548358917236,1000
Neo4j,4.161499977111816,13.0,11605.25390625,0.004161499977111817,1000
Neo4j,28.85302996635437,8.1,11612.265625,0.02885302996635437,1000
Neo4j,3.9566657543182373,12.9,11600.74609375,0.003956665754318237,1000
Neo4j,3.536846876144409,20.2,11749.09375,0.0035368468761444094,1000
Neo4j,2.8541948795318604,21.3,11767.73046875,0.0028541948795318605,1000
Neo4j,3.402592182159424,12.4,11766.11328125,0.0034025921821594237,1000
Neo4j,2.925211191177368,14.9,11754.9609375,0.0029252111911773683,1000
Neo4j,4.374131917953491,13.7,11739.68359375,0.004374131917953491,1000
Neo4j,4.036097049713135,13.6,11739.984375,0.004036097049713134,1000
Neo4j,3.807687520980835,12.6,11739.94921875,0.003807687520980835,1000
Neo4j,4.569417953491211,13.5,11740.29296875,0.0045694179534912106,1000
Neo4j,4.094118118286133,16.0,11734.38671875,0.0040941181182861325,1000
Neo4j,3.869016647338867,14.3,11531.6875,0.0038690166473388673,1000
Neo4j,2.7560107707977295,28.5,11635.3046875,0.0027560107707977296,1000
Neo4j,3.4990997314453125,12.6,11604.3671875,0.0034990997314453126,1000
Neo4j,4.354140520095825,13.4,11608.65625,0.004354140520095825,1000
Neo4j,4.389541864395142,13.4,11625.81640625,0.004389541864395142,1000
Neo4j,4.283753395080566,13.9,11629.09375,0.004283753395080567,1000
Neo4j,3.584348678588867,13.2,11628.11328125,0.003584348678588867,1000
Neo4j,3.8811678886413574,12.7,11601.7109375,0.0038811678886413576,1000
Neo4j,4.42472243309021,15.0,11608.9140625,0.00442472243309021,1000
Neo4j,3.2467544078826904,24.7,11590.33203125,0.0032467544078826904,1000
Neo4j,3.479349374771118,16.4,11624.5,0.0034793493747711183,1000
Neo4j,4.2207417488098145,13.3,11614.0234375,0.004220741748809815,1000
Neo4j,4.0353193283081055,13.3,11609.23828125,0.004035319328308105,1000
Neo4j,3.827310800552368,12.6,11610.4765625,0.0038273108005523683,1000
Neo4j,3.65761661529541,12.7,11611.83984375,0.0036576166152954104,1000
Neo4j,3.358182668685913,12.7,11651.16796875,0.003358182668685913,1000
Neo4j,2.9917101860046387,22.7,11794.44921875,0.0029917101860046386,1000
Neo4j,3.081063985824585,19.6,11764.9140625,0.003081063985824585,1000
Neo4j,3.6768264770507812,13.2,11739.50390625,0.003676826477050781,1000
Neo4j,3.684530019760132,12.5,11735.0,0.003684530019760132,1000
Neo4j,4.827001571655273,14.8,11777.90625,0.0048270015716552735,1000
Neo4j,18.26766061782837,7.0,11742.59375,0.01826766061782837,1000
Neo4j,14.504257917404175,8.0,11743.390625,0.014504257917404175,1000
Neo4j,4.047003507614136,13.4,11743.03125,0.004047003507614136,1000
Neo4j,4.454928636550903,16.8,11651.5703125,0.0044549286365509035,1000
Neo4j,2.7736494541168213,26.2,11645.36328125,0.0027736494541168214,1000
Neo4j,4.042744159698486,13.4,11634.69140625,0.004042744159698486,1000
Neo4j,3.7260239124298096,12.7,11632.2578125,0.0037260239124298094,1000
Neo4j,4.6812543869018555,13.8,11634.265625,0.004681254386901855,1000
Neo4j,4.523439407348633,14.0,11649.1640625,0.004523439407348633,1000
Neo4j,4.323943138122559,13.4,11641.49609375,0.004323943138122559,1000
Neo4j,3.6989314556121826,12.8,11636.5,0.0036989314556121825,1000
Neo4j,3.9852194786071777,14.3,11611.5078125,0.003985219478607178,1000
Neo4j,2.9569311141967773,26.5,11794.47265625,0.0029569311141967774,1000
Neo4j,3.0413706302642822,16.1,11735.359375,0.0030413706302642824,1000
Neo4j,3.549849510192871,13.2,11751.90625,0.003549849510192871,1000
Neo4j,3.948045253753662,13.2,11735.78125,0.003948045253753662,1000
Neo4j,4.547236680984497,13.9,11730.2578125,0.004547236680984497,1000
Neo4j,4.182354927062988,13.3,11730.63671875,0.004182354927062988,1000
Neo4j,4.334346294403076,13.7,11759.8515625,0.004334346294403076,1000
Neo4j,3.837035655975342,14.9,11753.5234375,0.0038370356559753417,1000
Neo4j,2.8319334983825684,27.6,11625.46484375,0.0028319334983825683,1000
Neo4j,3.07928466796875,16.0,11647.54296875,0.00307928466796875,1000
Neo4j,3.6429331302642822,13.0,11639.82421875,0.003642933130264282,1000
Neo4j,3.767561197280884,13.2,11641.84375,0.003767561197280884,1000
Neo4j,3.5589842796325684,12.8,11656.83984375,0.0035589842796325682,1000
Neo4j,47.66102457046509,8.7,11797.6640625,0.04766102457046509,1000
Neo4j,14.729026794433594,7.4,11787.3046875,0.014729026794433595,1000
Neo4j,3.9719765186309814,13.1,11780.08203125,0.003971976518630981,1000
Neo4j,3.3864848613739014,12.4,11799.39453125,0.0033864848613739014,1000
Neo4j,4.174966812133789,16.1,11667.265625,0.0041749668121337895,1000
Neo4j,2.861266851425171,27.4,11746.125,0.0028612668514251707,1000
Neo4j,3.2290971279144287,15.3,11670.2265625,0.003229097127914429,1000
Neo4j,4.585081100463867,13.6,11664.171875,0.004585081100463867,1000
Neo4j,4.532952308654785,13.7,11664.15625,0.004532952308654786,1000
Neo4j,4.298696994781494,13.8,11665.3671875,0.0042986969947814944,1000
Neo4j,3.4821765422821045,12.8,11666.27734375,0.0034821765422821047,1000
Neo4j,4.025916814804077,13.7,11676.87109375,0.0040259168148040776,1000
Neo4j,3.516753673553467,18.1,11636.45703125,0.003516753673553467,1000
Neo4j,3.6415762901306152,20.1,11664.31640625,0.0036415762901306154,1000
Neo4j,2.93491268157959,21.6,11606.1796875,0.0029349126815795897,1000
Neo4j,4.3137335777282715,13.1,11626.2109375,0.004313733577728272,1000
Neo4j,3.0266835689544678,12.0,11602.55859375,0.003026683568954468,1000
Neo4j,3.6178336143493652,13.4,11651.68359375,0.003617833614349365,1000
Neo4j,4.426587343215942,13.4,11609.59765625,0.004426587343215943,1000
Neo4j,2.733004570007324,11.3,11635.4375,0.002733004570007324,1000
Neo4j,2.7943148612976074,27.9,11816.5390625,0.0027943148612976075,1000
Neo4j,2.9491007328033447,15.1,11765.7578125,0.0029491007328033446,1000
Neo4j,4.602320909500122,15.8,11779.43359375,0.004602320909500122,1000
Neo4j,20.346929788589478,6.4,11761.0859375,0.020346929788589478,1000
Neo4j,9.698194026947021,11.8,11650.46875,0.009698194026947021,1000
Neo4j,3.1273598670959473,12.5,11651.30078125,0.0031273598670959473,1000
Neo4j,3.058828353881836,11.9,11650.08203125,0.003058828353881836,1000
Neo4j,2.639618396759033,11.2,11619.16015625,0.002639618396759033,1000
Neo4j,3.7391536235809326,14.3,11656.23828125,0.003739153623580933,1000
Neo4j,3.080794334411621,12.1,11651.20703125,0.003080794334411621,1000
Neo4j,3.0186426639556885,12.1,11643.1796875,0.0030186426639556884,1000
Neo4j,3.558802604675293,14.4,11666.7578125,0.003558802604675293,1000
Neo4j,3.7132461071014404,14.5,11642.90234375,0.0037132461071014405,1000
Neo4j,2.924755811691284,23.1,11668.5,0.0029247558116912843,1000
Neo4j,2.929311513900757,19.5,11677.9921875,0.002929311513900757,1000
Neo4j,3.816723108291626,12.6,11662.08984375,0.003816723108291626,1000
Neo4j,3.3147270679473877,12.3,11661.6015625,0.0033147270679473877,1000
Neo4j,3.8325164318084717,13.1,11661.421875,0.0038325164318084716,1000
Neo4j,3.602398157119751,12.6,11662.875,0.003602398157119751,1000
Neo4j,3.6747782230377197,12.7,11676.4765625,0.00367477822303772,1000
Neo4j,4.134439706802368,16.4,11784.0859375,0.0041344397068023685,1000
Neo4j,2.7000815868377686,26.2,11774.05078125,0.0027000815868377685,1000
Neo4j,3.4818906784057617,13.6,11783.203125,0.0034818906784057618,1000
Neo4j,3.8533594608306885,13.2,11780.359375,0.0038533594608306885,1000
Neo4j,3.5271155834198,12.4,11781.2109375,0.0035271155834198,1000
Neo4j,3.4207310676574707,12.8,11796.65625,0.0034207310676574705,1000
Neo4j,3.385709524154663,12.7,11783.7734375,0.003385709524154663,1000
Neo4j,3.625457525253296,12.5,11780.63671875,0.003625457525253296,1000
Neo4j,3.2141647338867188,12.1,11754.73828125,0.0032141647338867186,1000
Neo4j,3.2766366004943848,13.7,11757.98828125,0.0032766366004943846,1000
Neo4j,3.1473007202148438,12.0,11757.40625,0.003147300720214844,1000
Neo4j,3.6249170303344727,13.3,11774.90234375,0.003624917030334473,1000
Neo4j,3.385143995285034,12.1,11762.29296875,0.0033851439952850343,1000
Neo4j,4.113409996032715,13.2,11761.44921875,0.004113409996032715,1000
Neo4j,2.847109079360962,11.1,11760.9296875,0.002847109079360962,1000
Neo4j,3.103381633758545,11.9,11735.76953125,0.003103381633758545,1000
Neo4j,27.16470718383789,7.3,11677.66796875,0.02716470718383789,1000
Neo4j,3.574544668197632,13.0,11667.1484375,0.003574544668197632,1000
Neo4j,4.535126209259033,13.4,11666.66796875,0.004535126209259033,1000
Neo4j,3.3791515827178955,15.4,11635.71484375,0.0033791515827178956,1000
Neo4j,2.8275225162506104,42.3,11859.78125,0.0028275225162506103,1000
Neo4j,3.194507598876953,18.5,11787.4296875,0.0031945075988769533,1000
Neo4j,3.8160643577575684,12.7,11800.5078125,0.0038160643577575684,1000
Neo4j,3.7088375091552734,12.7,11775.03515625,0.0037088375091552735,1000
Neo4j,4.258329153060913,13.2,11782.8359375,0.004258329153060913,1000
Neo4j,4.273033857345581,13.3,11805.1171875,0.004273033857345581,1000
Neo4j,3.750819444656372,12.8,11783.27734375,0.003750819444656372,1000
Neo4j,3.8725335597991943,13.4,11802.16015625,0.0038725335597991945,1000
Neo4j,3.6858675479888916,17.9,11641.85546875,0.0036858675479888915,1000
Neo4j,2.7773444652557373,27.3,11662.62890625,0.0027773444652557373,1000
Neo4j,3.633378267288208,12.3,11664.41015625,0.003633378267288208,1000
Neo4j,3.0257229804992676,11.7,11662.45703125,0.0030257229804992675,1000
Neo4j,3.570341110229492,12.6,11675.98046875,0.003570341110229492,1000
Neo4j,3.142150402069092,13.1,11655.421875,0.003142150402069092,1000
Neo4j,3.4721500873565674,12.6,11666.328125,0.0034721500873565675,1000
Neo4j,3.162146806716919,14.6,11688.65234375,0.0031621468067169188,1000
Neo4j,2.726470470428467,26.9,11997.640625,0.002726470470428467,1000
Neo4j,3.135594129562378,15.2,11816.47265625,0.003135594129562378,1000
Neo4j,4.260729551315308,14.7,11805.18359375,0.004260729551315307,1000
Neo4j,2.8057892322540283,11.4,11820.703125,0.0028057892322540284,1000
Neo4j,3.27298641204834,12.2,11806.0703125,0.0032729864120483398,1000
Neo4j,4.383178472518921,13.8,11804.390625,0.004383178472518921,1000
Neo4j,3.6453840732574463,12.7,11805.80859375,0.0036453840732574463,1000
Neo4j,3.1485774517059326,12.0,11805.89453125,0.0031485774517059327,1000
Neo4j,3.7726268768310547,16.2,11712.5390625,0.0037726268768310547,1000
Neo4j,2.6022472381591797,28.5,11777.46484375,0.0026022472381591797,1000
Neo4j,2.825406551361084,31.3,11995.8359375,0.002825406551361084,1000
Neo4j,3.029129981994629,15.3,11812.54296875,0.003029129981994629,1000
Neo4j,27.365015983581543,7.8,11665.23828125,0.027365015983581542,1000
Neo4j,2.833815574645996,15.4,11671.01171875,0.002833815574645996,1000
Neo4j,3.4074673652648926,15.7,11752.390625,0.0034074673652648925,1000
Neo4j,3.081902503967285,11.9,11699.328125,0.003081902503967285,1000
Neo4j,3.8927502632141113,13.1,11692.56640625,0.0038927502632141115,1000
Neo4j,3.6979708671569824,12.7,11691.96875,0.0036979708671569826,1000
